# Appended automatically by .githooks/sgs-gates.sh — do not hand-edit entries.
# Audit log for SGS_VISUAL_GATE_SKIP bypasses of the visual-diff commit gate.
# Format: timestamp | block-name | MANUAL SKIP | reason
2026-08-15 23:29:03 | trust-bar | MANUAL SKIP | block.json-only change proven metadata-only via check-blockjson-metadata-only.py (exit 0) -- gate's block-level detection is picking up a concurrent session's unstaged edit.js/render.php changes in the same block directory, not anything in this commit's staged diff
2026-08-21 17:43:41 | physics-canvas | MANUAL SKIP | D717 overlay opacity: capture requires the deployed build, and build-deploy refuses a dirty tree (D336), so the code must be committed before it can be captured. Live capture + visual-diff report follow immediately in the next commit; negative control already proven RED pre-fix on canary page 2596.
2026-08-21 17:43:42 | site-footer | MANUAL SKIP | D717 overlay opacity: capture requires the deployed build, and build-deploy refuses a dirty tree (D336), so the code must be committed before it can be captured. Live capture + visual-diff report follow immediately in the next commit; negative control already proven RED pre-fix on canary page 2596.
2026-08-21 17:43:43 | site-header | MANUAL SKIP | D717 overlay opacity: capture requires the deployed build, and build-deploy refuses a dirty tree (D336), so the code must be committed before it can be captured. Live capture + visual-diff report follow immediately in the next commit; negative control already proven RED pre-fix on canary page 2596.
2026-08-21 17:43:43 | trust-bar | MANUAL SKIP | D717 overlay opacity: capture requires the deployed build, and build-deploy refuses a dirty tree (D336), so the code must be committed before it can be captured. Live capture + visual-diff report follow immediately in the next commit; negative control already proven RED pre-fix on canary page 2596.
2026-08-21 17:44:30 | container | MANUAL SKIP | D717 overlay opacity: capture requires the deployed build, and build-deploy refuses a dirty tree (D336), so the code must be committed before it can be captured. Live capture + visual-diff report follow in the next commit; negative control already proven RED pre-fix on canary page 2596.
2026-08-21 17:44:30 | cta-section | MANUAL SKIP | D717 overlay opacity: capture requires the deployed build, and build-deploy refuses a dirty tree (D336), so the code must be committed before it can be captured. Live capture + visual-diff report follow in the next commit; negative control already proven RED pre-fix on canary page 2596.
2026-08-21 17:44:31 | hero | MANUAL SKIP | D717 overlay opacity: capture requires the deployed build, and build-deploy refuses a dirty tree (D336), so the code must be committed before it can be captured. Live capture + visual-diff report follow in the next commit; negative control already proven RED pre-fix on canary page 2596.
2026-08-21 17:44:32 | multi-button | MANUAL SKIP | D717 overlay opacity: capture requires the deployed build, and build-deploy refuses a dirty tree (D336), so the code must be committed before it can be captured. Live capture + visual-diff report follow in the next commit; negative control already proven RED pre-fix on canary page 2596.
2026-08-21 17:44:32 | physics-canvas | MANUAL SKIP | D717 overlay opacity: capture requires the deployed build, and build-deploy refuses a dirty tree (D336), so the code must be committed before it can be captured. Live capture + visual-diff report follow in the next commit; negative control already proven RED pre-fix on canary page 2596.
2026-08-21 17:44:33 | site-footer | MANUAL SKIP | D717 overlay opacity: capture requires the deployed build, and build-deploy refuses a dirty tree (D336), so the code must be committed before it can be captured. Live capture + visual-diff report follow in the next commit; negative control already proven RED pre-fix on canary page 2596.
2026-08-21 17:44:34 | site-header | MANUAL SKIP | D717 overlay opacity: capture requires the deployed build, and build-deploy refuses a dirty tree (D336), so the code must be committed before it can be captured. Live capture + visual-diff report follow in the next commit; negative control already proven RED pre-fix on canary page 2596.
2026-08-21 17:44:35 | trust-bar | MANUAL SKIP | D717 overlay opacity: capture requires the deployed build, and build-deploy refuses a dirty tree (D336), so the code must be committed before it can be captured. Live capture + visual-diff report follow in the next commit; negative control already proven RED pre-fix on canary page 2596.
2026-08-21 18:14:50 | hero | MANUAL SKIP | D718 hero overlay convergence: capture requires the deployed build and build-deploy refuses a dirty tree (D336). Live before/after already measured on canary page 2596 (unset overlay painted rgb(58,46,38)@0.3 pre-change); post-change capture + report follow immediately.
2026-08-21 18:40:36 | accordion | MANUAL SKIP | Output-equivalence proven by EXECUTION rather than capture: both implementations run over 34 inputs + 7 box shapes, byte-identical on every one, with a negative control proving the harness can fail. Evidence: reports/visual-diff/render-closure-adoption-2026-08-21.md. A screenshot pair would be weaker — it shows one state, not agreement across the input domain.
2026-08-21 18:40:36 | accordion-item | MANUAL SKIP | Output-equivalence proven by EXECUTION rather than capture: both implementations run over 34 inputs + 7 box shapes, byte-identical on every one, with a negative control proving the harness can fail. Evidence: reports/visual-diff/render-closure-adoption-2026-08-21.md. A screenshot pair would be weaker — it shows one state, not agreement across the input domain.
2026-08-21 18:40:37 | audio | MANUAL SKIP | Output-equivalence proven by EXECUTION rather than capture: both implementations run over 34 inputs + 7 box shapes, byte-identical on every one, with a negative control proving the harness can fail. Evidence: reports/visual-diff/render-closure-adoption-2026-08-21.md. A screenshot pair would be weaker — it shows one state, not agreement across the input domain.
2026-08-21 18:40:38 | brand-strip | MANUAL SKIP | Output-equivalence proven by EXECUTION rather than capture: both implementations run over 34 inputs + 7 box shapes, byte-identical on every one, with a negative control proving the harness can fail. Evidence: reports/visual-diff/render-closure-adoption-2026-08-21.md. A screenshot pair would be weaker — it shows one state, not agreement across the input domain.
2026-08-21 18:40:38 | breadcrumbs | MANUAL SKIP | Output-equivalence proven by EXECUTION rather than capture: both implementations run over 34 inputs + 7 box shapes, byte-identical on every one, with a negative control proving the harness can fail. Evidence: reports/visual-diff/render-closure-adoption-2026-08-21.md. A screenshot pair would be weaker — it shows one state, not agreement across the input domain.
2026-08-21 18:40:39 | business-info | MANUAL SKIP | Output-equivalence proven by EXECUTION rather than capture: both implementations run over 34 inputs + 7 box shapes, byte-identical on every one, with a negative control proving the harness can fail. Evidence: reports/visual-diff/render-closure-adoption-2026-08-21.md. A screenshot pair would be weaker — it shows one state, not agreement across the input domain.
2026-08-21 18:40:39 | buybox | MANUAL SKIP | Output-equivalence proven by EXECUTION rather than capture: both implementations run over 34 inputs + 7 box shapes, byte-identical on every one, with a negative control proving the harness can fail. Evidence: reports/visual-diff/render-closure-adoption-2026-08-21.md. A screenshot pair would be weaker — it shows one state, not agreement across the input domain.
2026-08-21 18:40:40 | card-grid | MANUAL SKIP | Output-equivalence proven by EXECUTION rather than capture: both implementations run over 34 inputs + 7 box shapes, byte-identical on every one, with a negative control proving the harness can fail. Evidence: reports/visual-diff/render-closure-adoption-2026-08-21.md. A screenshot pair would be weaker — it shows one state, not agreement across the input domain.
2026-08-21 18:40:41 | cart | MANUAL SKIP | Output-equivalence proven by EXECUTION rather than capture: both implementations run over 34 inputs + 7 box shapes, byte-identical on every one, with a negative control proving the harness can fail. Evidence: reports/visual-diff/render-closure-adoption-2026-08-21.md. A screenshot pair would be weaker — it shows one state, not agreement across the input domain.
2026-08-21 18:40:41 | collapsible-text | MANUAL SKIP | Output-equivalence proven by EXECUTION rather than capture: both implementations run over 34 inputs + 7 box shapes, byte-identical on every one, with a negative control proving the harness can fail. Evidence: reports/visual-diff/render-closure-adoption-2026-08-21.md. A screenshot pair would be weaker — it shows one state, not agreement across the input domain.
